benchmark,outputVar,timeTaken(ms)
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_560.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_560.dqdimacs,10,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_560.dqdimacs,21,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_560.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_560.dqdimacs,28,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_560.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_560.dqdimacs,31,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_583.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_583.dqdimacs,7,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_583.dqdimacs,16,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_583.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_583.dqdimacs,22,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_583.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_583.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_584.dqdimacs,0,40
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_584.dqdimacs,4,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_584.dqdimacs,7,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_584.dqdimacs,11,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_584.dqdimacs,16,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_584.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_584.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_591.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_591.dqdimacs,7,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_591.dqdimacs,17,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_591.dqdimacs,25,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_591.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_591.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_591.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_594.dqdimacs,0,42
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_594.dqdimacs,6,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_594.dqdimacs,8,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_594.dqdimacs,10,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_594.dqdimacs,18,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_594.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_594.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_614.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_614.dqdimacs,11,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_614.dqdimacs,14,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_614.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_614.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_614.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_614.dqdimacs,29,11
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_635.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_635.dqdimacs,21,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_635.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_635.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_635.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_635.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_635.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_663.dqdimacs,0,34
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_663.dqdimacs,10,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_663.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_663.dqdimacs,22,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_663.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_663.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_663.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_664.dqdimacs,0,33
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_664.dqdimacs,6,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_664.dqdimacs,16,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_664.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_664.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_664.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_664.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_67.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_67.dqdimacs,2,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_67.dqdimacs,10,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_67.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_67.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_67.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_67.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_683.dqdimacs,0,36
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_683.dqdimacs,15,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_683.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_683.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_683.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_683.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_683.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_692.dqdimacs,0,33
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_692.dqdimacs,2,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_692.dqdimacs,15,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_692.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_692.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_692.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_692.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_739.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_739.dqdimacs,6,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_739.dqdimacs,8,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_739.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_739.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_739.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_739.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_750.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_750.dqdimacs,10,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_750.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_750.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_750.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_750.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_750.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_758.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_758.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_758.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_758.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_758.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_758.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_758.dqdimacs,35,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_778.dqdimacs,0,35
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_778.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_778.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_778.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_778.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_778.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_778.dqdimacs,34,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_795.dqdimacs,0,40
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_795.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_795.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_795.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_795.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_795.dqdimacs,31,10
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_795.dqdimacs,32,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_818.dqdimacs,0,33
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_818.dqdimacs,6,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_818.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_818.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_818.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_818.dqdimacs,25,10
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_818.dqdimacs,28,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_819.dqdimacs,0,39
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_819.dqdimacs,5,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_819.dqdimacs,10,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_819.dqdimacs,26,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_819.dqdimacs,30,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_819.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_819.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_825.dqdimacs,0,33
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_825.dqdimacs,8,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_825.dqdimacs,12,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_825.dqdimacs,20,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_825.dqdimacs,25,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_825.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_82.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_82.dqdimacs,13,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_82.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_82.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_82.dqdimacs,25,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_82.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_82.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_835.dqdimacs,0,33
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_835.dqdimacs,9,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_835.dqdimacs,12,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_835.dqdimacs,15,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_835.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_835.dqdimacs,22,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_835.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_842.dqdimacs,0,42
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_842.dqdimacs,9,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_842.dqdimacs,17,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_842.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_842.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_842.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_842.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_854.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_854.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_854.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_854.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_854.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_854.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_854.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_871.dqdimacs,0,35
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_871.dqdimacs,11,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_871.dqdimacs,19,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_871.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_871.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_871.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_871.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_877.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_877.dqdimacs,12,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_877.dqdimacs,21,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_877.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_877.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_877.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_877.dqdimacs,34,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_890.dqdimacs,0,35
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_890.dqdimacs,12,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_890.dqdimacs,16,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_890.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_890.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_890.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_890.dqdimacs,31,9
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_906.dqdimacs,0,37
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_906.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_906.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_906.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_906.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_906.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_906.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_909.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_909.dqdimacs,7,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_909.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_909.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_909.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_909.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_909.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_948.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_948.dqdimacs,7,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_948.dqdimacs,14,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_948.dqdimacs,17,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_948.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_948.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_948.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_950.dqdimacs,0,36
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_950.dqdimacs,2,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_950.dqdimacs,5,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_950.dqdimacs,8,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_950.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_950.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_950.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_95.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_95.dqdimacs,5,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_95.dqdimacs,14,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_95.dqdimacs,17,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_95.dqdimacs,20,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_95.dqdimacs,21,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_95.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_967.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_967.dqdimacs,12,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_967.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_967.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_967.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_967.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_967.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_994.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_994.dqdimacs,6,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_994.dqdimacs,12,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_994.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_994.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_994.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_bit_cell_arbiter_6_994.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_2_727.dqdimacs,0,36
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_2_727.dqdimacs,10,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_2_727.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_2_727.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_2_727.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_125.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_125.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_125.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_125.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_125.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_145.dqdimacs,0,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_145.dqdimacs,22,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_145.dqdimacs,23,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_145.dqdimacs,24,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,0,26
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_14.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_168.dqdimacs,0,25
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_168.dqdimacs,17,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_168.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_168.dqdimacs,21,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,0,40
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,34,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_18.dqdimacs,35,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,0,26
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_206.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,0,31
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,14,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_250.dqdimacs,33,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_251.dqdimacs,0,25
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_251.dqdimacs,8,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_4_251.dqdimacs,16,7
